Id,Name,Symbol,Description,Rank,Price Usd,Price Btc,24h Volume Usd,Market Cap Usd,Available Supply,Total Supply,Percent Change 1h,Percent Change 24h,Percent Change 7d,Last Updated
gamebet-coin,GameBet Coin,GBT,,831,0.00172249,0.0000003,3.40612,36625,21262780,22262780,0.53,-23.59,13.13,1509199449
useless-ethereum-token,Useless Ethereum Token,UET,,832,0.00920592,0.0000016,6.52705,36508,3965716,3965716,1.35,-7.99,-28.22,1509199459
plncoin,PLNcoin,PLNC,,833,0.00213445,0.00000037,6.52705,36477,17089600,19089600,1.35,-7.99,-2.65,1509107343
philosopher-stones,Philosopher Stones,PHS,,834,0.0149857,0.00000261,175.454,36404,2429219,2429219,0.53,17.83,-10.28,1509199441
steps,Steps,STEPS,,835,0.00194297,0.00000034,175.454,36188,18625017,18625017,0.53,-0.68,-6.17,1509190147
comet,Comet,CMT,,836,0.0412723,0.00000719,181.826,36024,872830,872830,0.49,0.27,-12.24,1509199451
soilcoin,SOILcoin,SOIL,,837,0.00629196,0.0000011,2.93374,35877,5702048,5702048,0.2,-2.29,-0.47,1509199449
braincoin,Braincoin,BRAIN,,838,0.00355982,0.00000062,10.1862,35420,9950041,9950041,-2.92,1.45,-21.49,1509199459
popularcoin,PopularCoin,POP,,839,1.03292E-05,0.000000002,24.8382,34839,3372875244,3372875244,-5.89,12.89,-2.05,1509199443
coinonat,Coinonat,CXT,,840,0.00401915,0.0000007,17.5841,34658,8623200,10123200,0.54,3.07,-24.92,1509199456
sooncoin,SoonCoin,SOON,,841,0.00277378,0.00000048,2.07822,34569,12462620,12462620,0.18,-3.58,-8.92,1509199445
zetamicron,ZetaMicron,ZMC,,842,5.74165E-05,0.00000001,20.0958,34470,600344291,600344291,0.53,-3.58,-5.72,1509199453
destiny,Destiny,DES,,843,0.0214107,0.00000371,20.0958,34257,1600000,1600000,0.53,-3.58,8.5,1509012848
virtacoin,Virtacoin,VTA,,844,6.5356E-06,0.000000001,312.229,33994,5201310113,12666916683,-0.19,-24.11,-35.23,1509199445
vip-tokens,VIP Tokens,VIP,,845,0.000399495,0.00000007,312.229,33338,83450403,83450403,-0.19,-0.81,10.84,1509191949
bipcoin,BipCoin,BIP,,846,0.0204403,0.00000356,202.218,33262,1627261,1627261,0.53,-0.81,-22.31,1509199452
allsafe,AllSafe,ASAFE2,,847,0.0041036,0.00000071,212.753,32952,8030000,8030000,0.49,-24.64,-4.27,1509199452
qibuck-asset,Qibuck Asset,QBK,,848,0.0195652,0.00000334,212.753,32701,1671379,2000000,0.49,-24.64,15.97,1509052160
zayedcoin,Zayedcoin,ZYD,,849,0.0052249,0.00000091,0.626988,32623,6243840,6243840,0.54,12.13,-5.72,1509199457
pulse,Pulse,PULSE,,850,0.00225876,0.00000039,18.2489,32298,14298972,14298972,0.53,12.13,-38.59,1509199448
metal-music-coin,Metal Music Coin,MTLMC3,,851,0.000398426,0.00000007,22.6716,31762,79719140,79719140,0.53,25.63,-4.44,1509199446
gbcgoldcoin,GBCGoldCoin,GBC,,852,0.002707,0.00000047,14.2812,30756,11361817,11361817,0,-16.1,-14.92,1509199448
coexistcoin,CoExistCoin,COXST,,853,0.00112776,0.0000002,0.0553825,30562,27100000,27100000,0.52,-1.15,-3.71,1509199450
jobscoin,JobsCoin,JOBS,,854,0.000287082,0.00000005,6.36203,30436,106019270,200019300,0.53,17.58,-21.44,1509199452
hacker-gold,Hacker Gold,HKG,,855,0.00182306,0.0000003,6.36203,29371,16110893,16110893,0.53,17.58,-21.44,1508569756
campuscoin,CampusCoin,CMPCO,,856,0.00020235,0.00000004,299.302,29152,144067527,344067527,10.1,-23.82,-31.36,1509199460
tagrcoin,TAGRcoin,TAGR,,857,0.000753743,0.00000013,299.302,29147,38669634,38669634,10.1,0.79,-3.57,1509174846
vault-coin,Vault Coin,VLTC,,858,0.000960469,0.00000017,188.225,29002,30195600,530195600,0.53,-1.1,-22.78,1509199453
milocoin,MiloCoin,MILO,,859,0.00261747,0.00000046,53.5236,28242,10789954,10789954,0.54,8.33,-27.63,1509199460
doubloon,Doubloon,BOAT,,860,0.00148467,0.00000026,135.08,27537,18547845,18547845,4.17,-7.91,8.81,1509199454
osmiumcoin,OsmiumCoin,OS76,,861,0.0303159,0.00000528,4.04172,27103,894026,894026,0.53,6.71,99.68,1509199447
neuro,Neuro,NRO,,862,0.000861247,0.00000015,105.857,26687,30986972,32986972,0.54,-6.43,-41.01,1509199458
bitcoal,BitCoal,COAL,,863,0.00580818,0.00000101,73.6901,26137,4500000,4500000,0.53,-7.37,-16.47,1509199460
benjirolls,BenjiRolls,BENJI,,864,0.00128727,0.00000022,83.67,26043,20230895,20230895,0.57,-1.91,-7.96,1509199460
dt-token,DT Token,DRACO,,865,0.000287082,0.00000005,3.73931,25518,88888888,88888888,0.53,-16.84,-73.68,1509199450
cryptoescudo,CryptoEscudo,CESC,,866,0.000172249,0.00000003,23.415,24822,144105100,594105100,0.53,-0.2,-19.61,1509199443
wallet-builders-coin,WalletBuildersCoin,WBC,,867,1.31467,0.00022897,350.241,24616,18724,18724,0.54,52.33,-9.93,1509199463
luna-coin,Luna Coin,LUNA,,868,0.015033,0.00000262,88.1948,23805,1583509,1583509,-1.2,2.72,-15.14,1509199456
kronecoin,Kronecoin,KRONE,,869,0.00840675,0.00000146,256.281,23591,2806227,2806227,0.49,-3.21,-20.4,1509199463
flavorcoin,FlavorCoin,FLVR,,870,0.00112288,0.0000002,256.281,23466,20898106,20898106,0.49,-3.21,-42.5,1508925848
ride-my-car,Ride My Car,RIDE,,871,0.000229666,0.00000004,33.3018,23260,101276976,101276976,34.05,-20.15,-5.72,1509199454
dappster,DAPPSTER,DLISK,,872,0.000229666,0.00000004,1.02064,22967,100000000,100000000,0.54,-20.15,-10.83,1509199453
bowscoin,BowsCoin,BSC,,873,0.00413399,0.00000072,121.081,22944,5550102,5550102,0.53,-5.46,-9.47,1509199447
chncoin,CHNCoin,CNC,,874,0.000516748,0.00000009,34.4499,22727,43980663,188830664,0.53,-10.69,-21.2,1509199440
bios-crypto,BiosCrypto,BIOS,,875,0.00109091,0.00000019,5.8206,22715,20821709,20821709,0.53,-10.69,-14.71,1509199447
gold-pressed-latinum,Gold Pressed Latinum,GPL,,876,0.0919812,0.00001602,43.0794,22712,246921,246921,0.54,-0.32,-9.93,1509199458
printerium,Printerium,PRX,,877,0.00190647,0.00000033,43.0794,22538,11821728,11821728,0.54,0.41,13.45,1509179655
crtcoin,CRTCoin,CRT,,878,0.275599,0.000048,217.992,21847,79270,10079270,0.54,-0.19,-5.72,1509199444
iconic,Iconic,ICON,,879,0.0365743,0.00000637,74.5729,21685,592894,592894,0.54,-1.44,-11.31,1509199456
orlycoin,Orlycoin,ORLY,,880,0.000574165,0.0000001,2.49635,21041,36646779,36646779,0.53,-16.84,-14.3,1509199449
ego,EGO,EGO,,881,0.000344499,0.00000006,0.585648,20670,60000001,60000001,0.53,49.67,-5.72,1509199452
cthulhu-offerings,Cthulhu Offerings,OFF,,882,0.00785254,0.00000137,2.10127,20592,2622273,2622273,0.51,49.67,-5.72,1509199449
cashcoin,Cashcoin,CASH,,883,0.000746414,0.00000013,3.3851,20341,27251500,27251500,-5.69,-0.2,-35.54,1509199442
tradecoin-v2,Tradecoin,TRADE,,884,0.00292824,0.00000051,34.4499,20331,6943100,6943100,0.53,3.24,-33.55,1509199460
impulsecoin,ImpulseCoin,IMPS,,885,0.00097608,0.00000017,6.87448,19761,20245510,20245510,0.53,3.24,-9.65,1509199453
blazecoin,BlazeCoin,BLZ,,886,3.23483E-05,0.000000006,8.98455,19686,608557394,608557394,0.72,-3.05,-8.9,1509199445
songcoin,SongCoin,SONG,,887,0.00057636,0.0000001,40.7304,18769,32565300,32565300,0.54,4.25,-16.23,1509199450
rsgpcoin,RSGPcoin,RSGP,,888,10.7381,0.00187022,447.991,18538,1726,2156,0.54,-11.71,-15.72,1509199460
vaperscoin,VapersCoin,VPRC,,889,0.000023387,0.000000004,82.8853,18245,780124964,1635124964,0.48,101.2,-5.4,1509199451
torcoin-tor,Torcoin,TOR,,890,0.05606,0.00000961,82.8853,17725,316179,1316179,0.48,101.2,-7.95,1509150855
fuzzballs,FuzzBalls,FUZZ,,891,0.00341635,0.0000006,7.40871,16501,4829945,4829945,0.31,-1.02,43.7,1509199450
anarchistsprime,AnarchistsPrime,ACP,,892,0.00361724,0.00000063,69.4141,15897,4394874,4394874,0.53,-1.76,-33.08,1509199447
posex,PosEx,PEX,,893,0.00643065,0.00000112,0.574165,15776,2453240,2453240,0.54,-1.04,-11.18,1509199450
litecred,Litecred,LTCR,,894,0.000516748,0.00000009,17.7725,15620,30227750,30227750,0.53,-36.54,-21.52,1509199448
frazcoin,Frazcoin,FRAZ,,895,0.00172247,0.0000003,86.1288,14828,8608572,8808572,0.53,3.29,-7.47,1509199463
letitride,LetItRide,LIR,,896,0.000401915,0.00000007,2.41287,14535,36164273,36164273,0.54,-0.19,-5.72,1509199453
high-voltage,High Voltage,HVCO,,897,0.00918294,0.0000016,2.41287,13721,1494171,1694171,0.54,-0.19,-5.72,1508828051
dpay,DPAY,DPAY,,898,0.000172249,0.00000003,3.44499,13701,79541001,79541001,0.53,-25.15,-29.3,1509199452
ibank,iBank,IBANK,,899,0.00295562,0.00000051,3.44499,13378,4526324,4526324,0.53,0.74,-24.18,1509181154
xonecoin,Xonecoin,XOC,,900,0.0303159,0.00000528,1.5158,12733,420000,420000,0.53,-0.21,-14.18,1509199451
antilitecoin,Antilitecoin,ALTC,,901,0.000401915,0.00000007,67.0921,12665,31512613,31512613,0.53,-1.45,-17.61,1509199449
impact,Impact,IMX,,902,0.000115281,0.00000002,67.0921,12624,109508940,109508940,0.53,-2.37,-52.68,1509133756
save-and-gain,Save and Gain,SANDG,,903,0.00400951,0.00000074,67.0921,12288,3064800,3064800,0.53,-2.37,-4.82,1508897949
zonecoin,Zonecoin,ZNE,,904,0.00470815,0.00000082,97.8555,12156,2581970,2581970,0.54,-19.67,-21.12,1509199453
speedcash,Speedcash,SCS,,905,0.0455313,0.00000793,16.271,11921,261831,476918,0.54,-10.26,-26.01,1509199457
agrolifecoin,AgrolifeCoin,AGLC,,906,0.00172249,0.0000003,13.2701,11871,6891679,206891679,0.53,24.74,-71.6,1509199451
bnrtxcoin,BnrtxCoin,BNX,,907,0.000451678,0.00000008,10.436,11240,24886001,24886001,0.23,30.55,5.96,1509199460
biobar,BioBar,BIOB,,908,0.012689,0.00000221,2.45335,11239,885756,985756,0.53,0.26,-20.17,1509199455
magnum,Magnum,MGM,,909,0.00275599,0.00000048,9.54951,10665,3869746,253869746,0.53,-0.19,-20.61,1509199454
dollar-online,Dollar Online,DOLLAR,,910,0.0129187,0.00000225,4.4909,9738,753776,9601412,0.53,-0.2,-24.03,1509199453
sydpak,SydPak,SDP,,911,0.0588519,0.00001025,6.53256,9389,159543,159543,0.53,-0.2,-6.44,1509199447
geertcoin,GeertCoin,GEERT,,912,0.00172239,0.0000003,114.405,8769,5091200,5091200,0.54,14.02,2.76,1509199455
argus,Argus,ARGUS,,913,0.0072258,0.00000126,52.6329,8298,1148324,5194373,-2.51,-6.65,-7.51,1509199455
p7coin,P7Coin,P7C,,914,0.000229666,0.00000004,0.574165,8089,35220238,35220238,0.54,-6.65,25.24,1509199448
concoin,Concoin,CONX,,915,0.00947372,0.00000165,8.92281,7051,744266,1595266,0.54,-9.26,-28.47,1509199456
bitvolt,Bitvolt,VOLT,,916,0.000459332,0.00000008,74.1009,6942,15112554,60132654,-10.64,14.07,-12.32,1509199457
jio-token,JIO Token,JIO,,917,0.00350241,0.00000061,14.8767,6683,1908128,8888888,0.53,14.07,-72.95,1509199453
selfiecoin,Selfiecoin,SLFI,,918,5.74165E-05,0.00000001,57.4165,6191,107829281,107829281,0.53,-0.21,-72.95,1509199446
elysium,Elysium,ELS,,919,0.00149283,0.00000026,10.4548,5979,4005012,4005012,0.54,3.8,-28.16,1509199455
ccminer,CCMiner,CCM100,,920,0.00175656,0.00000031,1.75656,5903,3360417,6000000,1.16,-30.98,-21.49,1509199455
burstocean,BurstOcean,OCEAN,,921,0.0271468,0.00000473,0.271468,5750,211827,1000000,1.16,-2.88,28.54,1509199457
revenu,Revenu,REV,,922,0.00476957,0.00000081,0.271468,5702,1195525,1195525,1.16,-2.88,-3.32,1508651648
rawcoin2,Rawcoin,XRC,,923,0.00807556,0.00000141,23.2371,5692,704882,704882,0.37,-3.2,-28.01,1509199453
nodecoin,NodeCoin,NODC,,924,0.00336129,0.00000058,23.2371,5642,1678439,5878439,0.37,0.73,20.06,1509181153
project-x,Project-X,NANOX,,925,66029,11.5,18.7898,5168,0,1,0.54,5.98,-45.79,1509199458
mantracoin,MantraCoin,MNC,,926,0.00100877,0.00000017,18.7898,4691,4650380,2000000000,0.54,5.98,-45.79,1509028764
levoplus,LevoPlus,LVPS,,927,0.00382728,0.00000067,260.957,4539,1185976,92185976,3.23,-8.63,-20.63,1509199455
sojourn,Sojourn,SOJ,,928,0.00855506,0.00000149,80.3831,4151,485214,852366,0.54,53.6,-5.22,1509199462
enigma,Enigma,XNG,,929,0.215829,0.00003759,100.29,3589,16627,66627,1.68,56.07,-6.81,1509199459
californium,Californium,CF,,930,0.0311197,0.00000542,18.1517,3458,111110,111110,0.53,61.94,28.38,1509199446
lex4all,Lex4All,LEX,,931,0.00293824,0.00000051,0.0352589,2938,1000000,5000000,1.12,-2.88,-11.46,1509199455
bbqcoin,BBQCoin,BQC,,932,5.74165E-05,0.00000001,2.09369,2915,50765854,50765854,0.53,-0.21,-48.63,1509199440
geysercoin,GeyserCoin,GSR,,933,0.044666,0.00000778,282.199,2093,46864,599334,3.72,-4.66,-45.35,1509199462
pizzacoin,PizzaCoin,PIZZA,,934,0.00149283,0.00000026,52.3035,2057,1377917,10127917,0.53,-23.95,-45.35,1509199451
environ,Environ,ENV,,935,1.29657E-05,0.000000002,15.0681,1721,132717518,932717518,-0.05,14.71,252.26,1509199458
future-digital-currency,Future Digital Currency,FDC,,936,0.000516148,0.00000009,15.0681,1421,2753201,1002753201,-0.05,10.24,252.26,1509119053
mikethemug,MikeTheMug,MUG,,937,0.0012775,0.00000022,11.0325,1278,1000000,1000000,1.16,10.24,252.26,1509199455
swaptoken,SwapToken,TOKEN,,938,7.26E-08,1E-11,62.0954,1112,15320585365,15320585365,0.06,-15.86,-99.88,1509199453
ebittree-coin,Ebittree Coin,EBT,,939,0.000579268,0.0000001,24.0348,727,1255591,811255591,10.04,-5.42,-43.48,1509199456
abncoin,Abncoin,ABN,,940,0.00729189,0.00000127,115.456,494,67700,4734367,0.54,4.94,4.22,1509199456
digital-credits,Digital Credits,DGCS,,941,5.80276E-05,0.00000001,115.456,338,5826388,201284316,0.54,0.85,-20.08,1509177258
caliphcoin,CaliphCoin,CALC,,942,0.00235408,0.00000041,70.3,205,87140,148587140,0.53,55.28,240.16,1509199452
regalcoin,Regalcoin,REC,,943,89.232,0.0155412,12679800,205,87140,7222932,-1.1,28.42,115.37,1509199464
bitcoin-gold,Bitcoin Gold,BTG,,944,111.828,0.0194767,6168880,205,87140,7222932,1.25,-9.68,115.37,1509199466
kucoin,KuCoin Shares,KCS,,945,0.869405,0.00015142,3606380,205,87140,181043076,1.54,3.88,115.37,1509199465
firstcoin,FirstCoin,FRST,,946,15.7849,0.00274919,3123290,205,87140,110000000,0.39,-1.63,7.03,1509199454
fargocoin,Fargocoin,FRGC,,947,8.11092,0.00141265,2000320,205,87140,468770755,0.08,-1.23,3.93,1509199456
nebulas-token,Nebulas Token,NAS,,948,1.66553,0.00029008,909951,205,87140,100000000,0.54,-15.63,3.93,1509199462
xios,Xios,XIOS,,949,1.76365,0.00030717,746526,205,87140,1999752,-14.25,48,3.93,1509199465
infinity-economics,Infinity Economics,XIN,,950,0.0277772,0.00000484,668280,205,87140,9000000000,1.15,48.21,115.49,1509199464
segwit2x,SegWit2x [Futures],B2X,,951,1028.29,0.179092,530351,205,87140,9000000000,4.4,2.76,13.27,1509199466
swisscoin,Swisscoin,SIC,,952,0.00143541,0.00000025,494424,205,87140,2066450794,-16.19,31.33,89.72,1509199465
ethereum-gold,Ethereum Gold,ETG,,953,0.0638874,0.00001113,370253,205,87140,24000000,-1.79,-30.83,6.73,1509199465
infchain,InfChain,INF,,954,0.00736864,0.00000128,301045,205,87140,24000000,-1.01,1.71,-7.92,1509199462
clubcoin,ClubCoin,CLUB,,955,0.611318,0.00010647,289800,205,87140,90899180,-1.85,8.53,44.31,1509199448
ethereum-lite,Ethereum Lite,ELITE,,956,0.666131,0.00011602,275094,205,87140,1000000,6.04,74.18,44.31,1509199465
storjcoin-x,Storjcoin X,SJCX,,957,0.489992,0.00008534,273099,205,87140,500000000,-1.14,-7.02,31.25,1509199444
aion,Aion,AION,,958,0.57511,0.00010017,270363,205,87140,465934587,1.25,-9.68,-0.65,1509199465
open-trading-network,Open Trading Network,OTN,,959,2.43865,0.00042473,263271,205,87140,79695777,-8.48,37.53,-0.65,1509199465
exchange-union,Exchange Union,XUC,,960,2.20181,0.00038348,181296,205,87140,3000000000,0.9,-2.59,-0.65,1509199465
achain,Achain,ACT,,961,0.0740098,0.00001289,179530,205,87140,1000000000,6.93,7.38,4.7,1509199462
msd,MSD,MSD,,962,0.0303733,0.00000529,177622,205,87140,1000000000,-2.23,11.38,74.3,1509199464
zeusshield,Zeusshield,ZSC,,963,0.0442276,0.0000077,165417,205,87140,5642500000,1.31,1.85,-4.21,1509199464
tezos,Tezos (Pre-Launch),XTZ,,964,1.77508,0.00030916,164575,205,87140,5642500000,0.4,-1.69,1.34,1509199464
latoken,LAToken,LA,,965,0.208662,0.00003634,144714,205,87140,400000000,3.11,-1.72,1.34,1509199465
yoyow,YOYOW,YOYOW,,966,0.0347349,0.00000605,131812,205,87140,62000000,1.28,-3.89,6.63,1509199462
ripio-credit-network,Ripio Credit Network,RCN,,967,0.0688427,0.00001199,119639,205,87140,969135199,-0.26,2.65,6.63,1509199465
cryptonex,Cryptonex,CNX,,968,1.49162,0.00025979,115108,205,87140,105502738,1.55,3.42,-18.64,1509199465
everus,Everus,EVR,,969,3.2158,0.00056008,114296,205,87140,1000000000,-3.52,-17.45,-13.68,1509199464
sphre-air,Sphre AIR ,XID,,970,0.215635,0.00003756,109239,205,87140,30820620,0.71,-22.01,-16.59,1509199461
litecoin-gold,LiteCoin Gold,LTG,,971,0.00308965,0.00000054,94596.7,205,87140,84000000,-22.51,-59.91,-16.59,1509199465
go-coin,GO! Coin,XGOX,,972,0.0203644,0.00000355,94366.9,205,87140,84000000,1.66,-22.25,3.56,1509199465
minex,Minex,MINEX,,973,0.071776,0.0000125,90132.3,205,87140,30000000,16.06,-13.08,29.54,1509199462
brat,BRAT,BRAT,,974,0.00051751,0.00000009,88467.4,205,87140,1000000000,-6.26,28.97,62.77,1509199462
techshares,TechShares,THS,,975,0.501966,0.00008743,88220.8,205,87140,646359158,0.33,-2.48,-5.79,1509199451
icon,ICON,ICX,,976,0.428063,0.00007455,87917.4,205,87140,400230000,2.32,-18.62,-5.79,1509199465
paragon,Paragon,PRG,,977,0.497131,0.00008658,77962.2,205,87140,199999898,1.35,-8.34,-5.79,1509199465
dovu,Dovu,DOVU,,978,0.155293,0.00002705,76036.4,205,87140,1200000000,0.65,-8.34,-5.79,1509199466
amber,Amber,AMB,,979,0.216031,0.00003763,75134.7,205,87140,361477438,1.4,2.32,-5.79,1509199466
ormeus-coin,Ormeus Coin,ORME,,980,0.452903,0.00007888,64367.9,205,87140,200000000,0.55,8.37,-11.76,1509199464
domraider,DomRaider,DRT,,981,0.0415762,0.00000724,61593.8,205,87140,1300000000,1.36,-2.45,-24.26,1509199466
ug-token,UG Token,UGT,,982,0.371206,0.00006465,54815.8,205,87140,1300000000,-1.15,-0.74,17.75,1509199463
bitsoar,BitSoar,BSR,,983,0.097608,0.000017,52219.9,205,87140,3680091532,0.53,-5.7,-18.17,1509199464
cobinhood,Cobinhood,COB,,984,0.0558975,0.00000974,50725.8,205,87140,1000000000,4.53,7.83,0.96,1509199464
golos-gold,Golos Gold,GBG,,985,0.0939319,0.00001636,50610.1,205,87140,1000000000,-1.57,-3.41,-2.73,1509199454
luxcoin,LUXCoin,LUX,,986,2.61308,0.00045511,36085.7,205,87140,3130931,6.15,-3.41,-2.73,1509199466
mercury-protocol,Mercury Protocol,GMT,,987,0.0386055,0.00000672,34587.2,205,87140,1000000000,2.94,2.61,-2.73,1509199465
deuscoin,DeusCoin,DEUS,,988,0.350757,0.00006109,33083.4,205,87140,1000000000,1.44,-9.7,-3.91,1509199457
icos,ICOS,ICOS,,989,45.3663,0.00790126,32009.2,205,87140,591617,2.43,-1.98,-3.91,1509199465
iethereum,iEthereum,IETH,,990,0.00795985,0.00000139,27856.8,205,87140,18000000,-15.34,-53.37,-3.91,1509199466
gulfcoin,GulfCoin,MGC,,991,0.00264117,0.00000046,24341.8,205,87140,250000000,2.4,5.33,-35.33,1509199460
network-token,Network Token,NTWK,,992,0.00607234,0.00000106,21609.3,205,87140,50000000,1.08,5.33,-35.33,1509199466
buzzcoin,BuzzCoin,BUZZ,,993,0.000427396,0.00000007,20521.9,205,87140,3272336730,9.24,20.62,23.73,1509199463
corion,CORION,COR,,994,0.9078,0.00015811,20039.6,205,87140,9136859,2.96,1.66,-8.74,1509199465
ergo,Ergo,EFYT,,995,9.58876,0.00167004,19036.2,205,87140,10000000,0.52,35.94,28.04,1509199460
chronologic,Chronologic,DAY,,996,5.34537,0.00093098,18980.8,205,87140,763931,1.36,24.9,2.78,1509199464
boscoin,BOScoin,BOS,,997,0.734931,0.000128,18619.1,205,87140,763931,0.53,-9.77,2.78,1509199465
lltoken,LLToken,LLT,,998,0.101859,0.00001774,17980.8,205,87140,1000000000,1.65,-1.54,8.69,1509199464
kexcoin,KexCoin,KEXCOIN,,999,14.2465,0.00248126,17763,205,87140,10000000,0.53,-0.94,-5.96,1509199463
xenon,Xenon,XNN,,1000,0.0252222,0.00000439,16294.4,205,87140,1000000000,-1.05,-0.94,-5.96,1509199465
senderon,Senderon,SDRN,,1001,0.0140159,0.00000244,16017.3,205,87140,50000000,1.44,4.86,-26.26,1509199465
rchain,RChain,RHOC,,1002,0.147889,0.00002576,15899.5,205,87140,1000000000,1.36,-9.55,-10.92,1509199464
bitcoin-silver,Bitcoin Silver,BTCS,,1003,0.0816654,0.00001422,13898.3,205,87140,50000000,25.29,-24.38,-10.92,1509199466
akuya-coin,Akuya Coin,AKY,,1004,0.241207,0.00004201,13351.9,205,87140,4016550,-9.41,-34.88,-63.21,1509199466
eusd,eUSD,EUSD,,1005,0.00386055,0.00000067,10621,205,87140,324459463,-30.46,-25.57,-60.8,1509199465
life,LIFE,LIFE,,1006,6.72009E-05,0.00000001,10421.9,205,87140,1E+11,-42,-47.36,-60.8,1509199465
pirl,Pirl,PIRL,,1007,0.208537,0.00003632,10084.9,205,87140,1E+11,-12.99,-47.36,-60.8,1509199466
intelligent-trading-tech,Intelligent Trading Tech,ITT,,1008,0.319456,0.00005564,9812.32,205,87140,11500000,21.15,-31.34,-60.8,1509199466
paccoin,Paccoin,PAC,,1009,4.089E-07,7E-11,8950.11,205,87140,11500000,10.62,29.9,150.2,1509199448
javascript-token,JavaScript Token,JS,,1010,0.0106907,0.00000186,8776.5,205,87140,7991996,4.08,-7.09,150.2,1509199466
coimatic-3,Coimatic 3.0,CTIC3,,1011,34.8518,0.00607,8717.1,205,87140,102000000,-3.14,-13.15,86.14,1509199465
ereal,eREAL,EREAL,,1012,0.00198046,0.00000034,8477.76,205,87140,207000000,-0.01,-13.15,86.14,1509199465
crystal-clear,Crystal Clear ,CCT,,1013,0.534773,0.00009314,8184.83,205,87140,10000000,1.36,-0.18,-15.96,1509199464
wa-space,WA Space,WA,,1014,0.0165934,0.00000289,8061.55,205,87140,10000000,0.53,17.72,-0.55,1509199452
sand-coin,Sand Coin,SND,,1015,0.896834,0.0001562,6886.92,205,87140,3400000,-9.96,-10.64,-30.19,1509199464
dfscoin,DFSCoin,DFS,,1016,0.0159497,0.00000278,5900.82,205,87140,43988173,-12.49,0,-34.38,1509199463
nuls,Nuls,NULS,,1017,0.0959429,0.00001671,5278.09,205,87140,40000000,0.54,-4.18,-34.38,1509199465
bitcoin-unlimited,Bitcoin Unlimited (Futures),BTU,,1018,233.96,0.0407479,4997.54,205,87140,40000000,6.35,10.58,14.77,1509199455
aureus,Aureus,AURS,,1019,4.59361,0.00080005,4569.47,205,87140,40000000,0.54,-10.34,6.33,1509199462
swapcoin,Swapcoin,SWP,,1020,0.198967,0.00003465,4056.84,205,87140,76403509,1.36,34.9,45.05,1509199465
wild-crypto,Wild Crypto,WILD,,1021,0.0884595,0.00001541,3938.47,205,87140,100000000,-3.59,3.51,5.29,1509199465
bitcoincashscrypt,BitcoinCashScrypt,BCCS,,1022,0.0206699,0.0000036,3789.49,205,87140,1994611,16.38,-21.63,-80.36,1509199465
tyrocoin,Tyrocoin,TYC,,1023,0.0714261,0.00001244,3289.96,205,87140,50523600,156.77,-40.15,-59.06,1509199458
10mtoken,10M Token,10MT,,1024,0.00653472,0.00000114,3086.36,205,87140,10000000,1.38,-43.71,-59.06,1509199465
bigboobscoin,BigBoobsCoin,BBC,,1025,0.0746414,0.000013,3026.08,205,87140,1086607,0.54,-34.93,-59.06,1509199466
smart-investment-fund-token,Smart Investment Fund Token,SIFT,,1026,2.96965,0.00051721,2594.88,205,87140,1086607,-24.87,-16.13,10.97,1509199463
exrnchain,EXRNchain,EXRN,,1027,2.0788E-06,4E-10,2485.6,205,87140,1E+11,18.25,16.32,10.97,1509199465
bastonet,Bastonet,BSN,,1028,0.000803831,0.00000014,2232.93,205,87140,50000000,0.53,-0.21,-52.08,1509199464
stex,STEX,STEX,,1029,0.119088,0.00002074,2149.37,205,87140,100000000,0.78,1.1,-2.23,1509199459
suretly,Suretly,SUR,,1030,2.96965,0.00051721,2009.35,205,87140,237614,1.36,-11.71,-2.88,1509199463
eccoin,ECC,ECC,,1031,0.000172249,0.00000003,2000.66,205,87140,25000000000,0.53,-25.15,-5.51,1509199443
sigmacoin,SIGMAcoin,SIGMA,,1032,0.0504841,0.00000879,1919.28,205,87140,25000000000,1.36,0.67,-13.32,1509199463
landcoin,LandCoin,LDCN,,1033,0.00305743,0.00000053,1366.71,205,87140,19003881978,-16.24,96.85,57.62,1509199454
dutch-coin,Dutch Coin,DUTCH,,1034,0.000574165,0.0000001,1351.66,205,87140,19003881978,0.54,-23.23,-52.27,1509199465
india-coin,India Coin,INDIA,,1035,0.000287082,0.00000005,977.437,205,87140,19003881978,-13.82,-0.19,-21.73,1509199464
namocoin,NamoCoin,NAMO,,1036,0.000172342,0.00000003,840.358,205,87140,560211620,0.48,-13.14,-22.94,1509199463
t-coin,T-coin,TCOIN,,1037,5.74569E-05,0.00000001,816.188,205,87140,560211620,0.45,-38.42,-36.59,1509199453
musiconomi,Musiconomi,MCI,,1038,0.10264,0.00001788,777.735,205,87140,100000000,1.19,-38.42,-36.59,1509199463
nexxus,Nexxus,NXX,,1039,0.0111831,0.00000195,705.292,205,87140,317927202,9.05,19.83,-36.59,1509199462
ox-fina,OX Fina,OX,,1040,0.00585765,0.00000102,626.383,205,87140,501237839,4.43,-9.47,-46.5,1509199462
alpacoin,AlpaCoin,APC,,1041,0.0861247,0.000015,626.004,205,87140,501237839,-4.22,36.56,16.98,1509199450
uncoin,UNCoin,UNC,,1042,5.74165E-05,0.00000001,617.606,205,87140,501237839,0.53,-0.2,-5.73,1509199446
halloween-coin,Halloween Coin,HALLO,,1043,0.000142428,0.00000002,562.545,205,87140,264640811,0.52,-18.27,-21.9,1509199458
